326,A326,1630	
327,A327,1635	
328,A328,1640	
329,A329,1645	
330,A330,1650	
331,A331,1655	
332,A332,1660	
333,A333,1665	
334,A334,1670	
335,A335,1675	
336,A336,1680	
337,A337,1685	
338,A338,1690	
339,A339,1695	
340,A340,1700	
341,A341,1705	
342,A342,1710	
343,A343,1715	
344,A344,1720	
345,A345,1725	
346,A346,1730	
347,A347,1735	
348,A348,1740	
349,A349,1745	
350,A350,1750	
351,A351,1755	
352,A352,1760	
353,A353,1765	
354,A354,1770	
355,A355,1775	
356,A356,1780	
357,A357,1785	
358,A358,1790	
359,A359,1795	
360,A360,1800	
361,A361,1805	
362,A362,1810	
363,A363,1815	
364,A364,1820	
365,A365,1825	
366,A366,1830	
367,A367,1835	
368,A368,1840	
369,A369,1845	
370,A370,1850	
371,A371,1855	
372,A372,1860	
373,A373,1865	
374,A374,1870	
375,A375,1875	
376,A376,1880	
377,A377,1885	
378,A378,1890	
379,A379,1895	
380,A380,1900	
381,A381,1905	
382,A382,1910	
383,A383,1915	
384,A384,1920	
385,A385,1925	
386,A386,1930	
387,A387,1935	
388,A388,1940	
389,A389,1945	
390,A390,1950	
391,A391,1955	
392,A392,1960	
393,A393,1965	
394,A394,1970	
395,A395,1975	
396,A396,1980	
397,A397,1985	
398,A398,1990	
399,A399,1995	
400,A400,2000	
401,A401,2005	
402,A402,2010	
403,A403,2015	
404,A404,2020	
405,A405,2025	
406,A406,2030	
407,A407,2035	
408,A408,2040	
409,A409,2045	
410,A410,2050	
411,A411,2055	
412,A412,2060	
413,A413,2065	
414,A414,2070	
415,A415,2075	
416,A416,2080	
417,A417,2085	
418,A418,2090	
419,A419,2095	
420,A420,2100	
421,A421,2105	
422,A422,2110	
423,A423,2115	
424,A424,2120	
425,A425,2125	
426,A426,2130	
427,A427,2135	
428,A428,2140	
429,A429,2145	
430,A430,2150	
431,A431,2155	
432,A432,2160	
433,A433,2165	
434,A434,2170	
435,A435,2175	
436,A436,2180	
437,A437,2185	
438,A438,2190	
439,A439,2195	
440,A440,2200	
441,A441,2205	
442,A442,2210	
443,A443,2215	
444,A444,2220	
445,A445,2225	
446,A446,2230	
447,A447,2235	
448,A448,2240	
449,A449,2245	
450,A450,2250	
451,A451,2255	
452,A452,2260	
453,A453,2265	
454,A454,2270	
455,A455,2275	
456,A456,2280	
457,A457,2285	
458,A458,2290	
459,A459,2295	
460,A460,2300	
461,A461,2305	
462,A462,2310	
463,A463,2315	
464,A464,2320	
465,A465,2325	
466,A466,2330	
467,A467,2335	
468,A468,2340	
469,A469,2345	
470,A470,2350	
471,A471,2355	
472,A472,2360	
473,A473,2365	
474,A474,2370	
475,A475,2375	
476,A476,2380	
477,A477,2385	
478,A478,2390	
479,A479,2395	
480,A480,2400	
481,A481,2405	
482,A482,2410	
483,A483,2415	
484,A484,2420	
485,A485,2425	
486,A486,2430	
487,A487,2435	
488,A488,2440	
489,A489,2445	
490,A490,2450	
491,A491,2455	
492,A492,2460	
493,A493,2465	
494,A494,2470	
495,A495,2475	
496,A496,2480	
497,A497,2485	
498,A498,2490	
499,A499,2495	
500,A500,2500	
501,A501,2505	
502,A502,2510	
503,A503,2515	
504,A504,2520	
505,A505,2525	
506,A506,2530	
507,A507,2535	
508,A508,2540	
509,A509,2545	
510,A510,2550	
511,A511,2555	
512,A512,2560	
513,A513,2565	
514,A514,2570	
515,A515,2575	
516,A516,2580	
517,A517,2585	
518,A518,2590	
519,A519,2595	
520,A520,2600	
521,A521,2605	
522,A522,2610	
523,A523,2615	
524,A524,2620	
525,A525,2625	
526,A526,2630	
527,A527,2635	
528,A528,2640	
529,A529,2645	
530,A530,2650	
531,A531,2655	
532,A532,2660	
533,A533,2665	
534,A534,2670	
535,A535,2675	
536,A536,2680	
537,A537,2685	
538,A538,2690	
539,A539,2695	
540,A540,2700	
541,A541,2705	
542,A542,2710	
543,A543,2715	
544,A544,2720	
545,A545,2725	
546,A546,2730	
547,A547,2735	
548,A548,2740	
549,A549,2745	
550,A550,2750	
551,A551,2755	
552,A552,2760	
553,A553,2765	
554,A554,2770	
555,A555,2775	
556,A556,2780	
557,A557,2785	
558,A558,2790	
559,A559,2795	
560,A560,2800	
561,A561,2805	
562,A562,2810	
563,A563,2815	
564,A564,2820	
565,A565,2825	
566,A566,2830	
567,A567,2835	
568,A568,2840	
569,A569,2845	
570,A570,2850	
571,A571,2855	
572,A572,2860	
573,A573,2865	
574,A574,2870	
575,A575,2875	
576,A576,2880	
577,A577,2885	
578,A578,2890	
579,A579,2895	
580,A580,2900	
581,A581,2905	
582,A582,2910	
583,A583,2915	
584,A584,2920	
585,A585,2925	
586,A586,2930	
587,A587,2935	
588,A588,2940	
589,A589,2945	
590,A590,2950	
591,A591,2955	
592,A592,2960	
593,A593,2965	
594,A594,2970	
595,A595,2975	
596,A596,2980	
597,A597,2985	
598,A598,2990	
599,A599,2995	
600,A600,3000	
601,A601,3005	
602,A602,3010	
603,A603,3015	
604,A604,3020	
605,A605,3025	
606,A606,3030	
607,A607,3035	
608,A608,3040	
609,A609,3045	
610,A610,3050	
611,A611,3055	
612,A612,3060	
613,A613,3065	
614,A614,3070	
615,A615,3075	
616,A616,3080	
617,A617,3085	
618,A618,3090	
619,A619,3095	
620,A620,3100	
621,A621,3105	
622,A622,3110	
623,A623,3115	
624,A624,3120	
625,A625,3125	
626,A626,3130	
627,A627,3135	
628,A628,3140	
629,A629,3145	
630,A630,3150	
631,A631,3155	
632,A632,3160	
633,A633,3165	
634,A634,3170	
635,A635,3175	
636,A636,3180	
637,A637,3185	
638,A638,3190	
639,A639,3195	
640,A640,3200	
641,A641,3205	
642,A642,3210	
643,A643,3215	
644,A644,3220	
645,A645,3225	
646,A646,3230	
647,A647,3235	
648,A648,3240	
649,A649,3245	
650,A650,3250	
651,A651,3255	
652,A652,3260	
653,A653,3265	
654,A654,3270	
655,A655,3275	
656,A656,3280	
657,A657,3285	
658,A658,3290	
659,A659,3295	
660,A660,3300	
661,A661,3305	
662,A662,3310	
663,A663,3315	
664,A664,3320	
665,A665,3325	
666,A666,3330	
667,A667,3335	
668,A668,3340	
669,A669,3345	
670,A670,3350	
671,A671,3355	
672,A672,3360	
673,A673,3365	
674,A674,3370	
675,A675,3375	
676,A676,3380	
677,A677,3385	
678,A678,3390	
679,A679,3395	
680,A680,3400	
681,A681,3405	
682,A682,3410	
683,A683,3415	
684,A684,3420	
685,A685,3425	
686,A686,3430	
687,A687,3435	
688,A688,3440	
689,A689,3445	
690,A690,3450	
691,A691,3455	
692,A692,3460	
693,A693,3465	
694,A694,3470	
695,A695,3475	
696,A696,3480	
697,A697,3485	
698,A698,3490	
699,A699,3495	
700,A700,3500	
701,A701,3505	
702,A702,3510	
703,A703,3515	
704,A704,3520	
705,A705,3525	
706,A706,3530	
707,A707,3535	
708,A708,3540	
709,A709,3545	
710,A710,3550	
711,A711,3555	
712,A712,3560	
713,A713,3565	
714,A714,3570	
715,A715,3575	
716,A716,3580	
717,A717,3585	
718,A718,3590	
719,A719,3595	
720,A720,3600	
721,A721,3605	
722,A722,3610	
723,A723,3615	
724,A724,3620	
725,A725,3625	
726,A726,3630	
727,A727,3635	
728,A728,3640	
729,A729,3645	
730,A730,3650	
731,A731,3655	
732,A732,3660	
733,A733,3665	
734,A734,3670	
735,A735,3675	
736,A736,3680	
737,A737,3685	
738,A738,3690	
739,A739,3695	
740,A740,3700	
741,A741,3705	
742,A742,3710	
743,A743,3715	
744,A744,3720	
745,A745,3725	
746,A746,3730	
747,A747,3735	
748,A748,3740	
749,A749,3745	
750,A750,3750	
751,A751,3755	
752,A752,3760	
753,A753,3765	
754,A754,3770	
755,A755,3775	
756,A756,3780	
757,A757,3785	
758,A758,3790	
759,A759,3795	
760,A760,3800	
761,A761,3805	
762,A762,3810	
763,A763,3815	
764,A764,3820	
765,A765,3825	
766,A766,3830	
767,A767,3835	
768,A768,3840	
769,A769,3845	
770,A770,3850	
771,A771,3855	
772,A772,3860	
773,A773,3865	
774,A774,3870	
775,A775,3875	
776,A776,3880	
777,A777,3885	
778,A778,3890	
779,A779,3895	
780,A780,3900	
781,A781,3905	
782,A782,3910	
783,A783,3915	
784,A784,3920	
785,A785,3925	
786,A786,3930	
787,A787,3935	
788,A788,3940	
789,A789,3945	
790,A790,3950	
791,A791,3955	
792,A792,3960	
793,A793,3965	
794,A794,3970	
795,A795,3975	
796,A796,3980	
797,A797,3985	
798,A798,3990	
799,A799,3995	
800,A800,4000	
801,A801,4005	
802,A802,4010	
803,A803,4015	
804,A804,4020	
805,A805,4025	
806,A806,4030	
807,A807,4035	
808,A808,4040	
809,A809,4045	
810,A810,4050	
811,A811,4055	
812,A812,4060	
813,A813,4065	
814,A814,4070	
815,A815,4075	
816,A816,4080	
817,A817,4085	
818,A818,4090	
819,A819,4095	
820,A820,4100	
821,A821,4105	
822,A822,4110	
823,A823,4115	
824,A824,4120	
825,A825,4125	
826,A826,4130	
827,A827,4135	
828,A828,4140	
829,A829,4145	
830,A830,4150	
831,A831,4155	
832,A832,4160	
833,A833,4165	
834,A834,4170	
835,A835,4175	
836,A836,4180	
837,A837,4185	
838,A838,4190	
839,A839,4195	
840,A840,4200	
841,A841,4205	
842,A842,4210	
843,A843,4215	
844,A844,4220	
845,A845,4225	
846,A846,4230	
847,A847,4235	
848,A848,4240	
849,A849,4245	
850,A850,4250	
851,A851,4255	
852,A852,4260	
853,A853,4265	
854,A854,4270	
855,A855,4275	
856,A856,4280	
857,A857,4285	
858,A858,4290	
859,A859,4295	
860,A860,4300	
861,A861,4305	
862,A862,4310	
863,A863,4315	
864,A864,4320	
865,A865,4325	
866,A866,4330	
867,A867,4335	
868,A868,4340	
869,A869,4345	
870,A870,4350	
871,A871,4355	
872,A872,4360	
873,A873,4365	
874,A874,4370	
875,A875,4375	
876,A876,4380	
877,A877,4385	
878,A878,4390	
879,A879,4395	
880,A880,4400	
881,A881,4405	
882,A882,4410	
883,A883,4415	
884,A884,4420	
885,A885,4425	
886,A886,4430	
887,A887,4435	
888,A888,4440	
889,A889,4445	
890,A890,4450	
891,A891,4455	
892,A892,4460	
893,A893,4465	
894,A894,4470	
895,A895,4475	
896,A896,4480	
897,A897,4485	
898,A898,4490	
899,A899,4495	
900,A900,4500	
901,A901,4505	
902,A902,4510	
903,A903,4515	
904,A904,4520	
905,A905,4525	
906,A906,4530	
907,A907,4535	
908,A908,4540	
909,A909,4545	
910,A910,4550	
911,A911,4555	
912,A912,4560	
913,A913,4565	
914,A914,4570	
915,A915,4575	
916,A916,4580	
917,A917,4585	
918,A918,4590	
919,A919,4595	
920,A920,4600	
921,A921,4605	
922,A922,4610	
923,A923,4615	
924,A924,4620	
925,A925,4625	
926,A926,4630	
927,A927,4635	
928,A928,4640	
929,A929,4645	
930,A930,4650	
931,A931,4655	
932,A932,4660	
933,A933,4665	
934,A934,4670	
935,A935,4675	
936,A936,4680	
937,A937,4685	
938,A938,4690	
939,A939,4695	
940,A940,4700	
941,A941,4705	
942,A942,4710	
943,A943,4715	
944,A944,4720	
945,A945,4725	
946,A946,4730	
947,A947,4735	
948,A948,4740	
949,A949,4745	
950,A950,4750	
951,A951,4755	
952,A952,4760	
953,A953,4765	
954,A954,4770	
955,A955,4775	
956,A956,4780	
957,A957,4785	
958,A958,4790	
959,A959,4795	
960,A960,4800	
961,A961,4805	
962,A962,4810	
963,A963,4815	
964,A964,4820	
965,A965,4825	
966,A966,4830	
967,A967,4835	
968,A968,4840	
969,A969,4845	
970,A970,4850	
971,A971,4855	
972,A972,4860	
973,A973,4865	
974,A974,4870	
975,A975,4875	
976,A976,4880	
977,A977,4885	
978,A978,4890	
979,A979,4895	
980,A980,4900	
981,A981,4905	
982,A982,4910	
983,A983,4915	
984,A984,4920	
985,A985,4925	
986,A986,4930	
987,A987,4935	
988,A988,4940	
989,A989,4945	
990,A990,4950	
991,A991,4955	
992,A992,4960	
993,A993,4965	
994,A994,4970	
995,A995,4975	
996,A996,4980	
997,A997,4985	
998,A998,4990	
999,A999,4995	
1000,A1000,5000	
1001,A1001,5005	
1002,A1002,5010	
1003,A1003,5015	
1004,A1004,5020	
1005,A1005,5025	
1006,A1006,5030	
1007,A1007,5035	
1008,A1008,5040	
1009,A1009,5045	
1010,A1010,5050	
1011,A1011,5055	
1012,A1012,5060	
1013,A1013,5065	
1014,A1014,5070	
1015,A1015,5075	
1016,A1016,5080	
1017,A1017,5085	
1018,A1018,5090	
1019,A1019,5095	
1020,A1020,5100	
1021,A1021,5105	
1022,A1022,5110	
1023,A1023,5115	
1024,A1024,5120	
1025,A1025,5125	
1026,A1026,5130	
1027,A1027,5135	
1028,A1028,5140	
1029,A1029,5145	
1030,A1030,5150	
1031,A1031,5155	
1032,A1032,5160	
1033,A1033,5165	
1034,A1034,5170	
1035,A1035,5175	
1036,A1036,5180	
1037,A1037,5185	
1038,A1038,5190	
1039,A1039,5195	
1040,A1040,5200	
1041,A1041,5205	
1042,A1042,5210	
1043,A1043,5215	
1044,A1044,5220	
1045,A1045,5225	
1046,A1046,5230	
1047,A1047,5235	
1048,A1048,5240	
1049,A1049,5245	
1050,A1050,5250	
1051,A1051,5255	
1052,A1052,5260	
1053,A1053,5265	
1054,A1054,5270	
1055,A1055,5275	
1056,A1056,5280	
1057,A1057,5285	
1058,A1058,5290	
1059,A1059,5295	
1060,A1060,5300	
1061,A1061,5305	
1062,A1062,5310	
1063,A1063,5315	
1064,A1064,5320	
1065,A1065,5325	
1066,A1066,5330	
1067,A1067,5335	
1068,A1068,5340	
1069,A1069,5345	
1070,A1070,5350	
1071,A1071,5355	
1072,A1072,5360	
1073,A1073,5365	
1074,A1074,5370	
1075,A1075,5375	
1076,A1076,5380	
1077,A1077,5385	
1078,A1078,5390	
1079,A1079,5395	
1080,A1080,5400	
1081,A1081,5405	
1082,A1082,5410	
1083,A1083,5415	
1084,A1084,5420	
1085,A1085,5425	
1086,A1086,5430	
1087,A1087,5435	
1088,A1088,5440	
1089,A1089,5445	
1090,A1090,5450	
1091,A1091,5455	
1092,A1092,5460	
1093,A1093,5465	
1094,A1094,5470	
1095,A1095,5475	
1096,A1096,5480	
1097,A1097,5485	
1098,A1098,5490	
1099,A1099,5495	
1100,A1100,5500	
1101,A1101,5505	
1102,A1102,5510	
1103,A1103,5515	
1104,A1104,5520	
1105,A1105,5525	
1106,A1106,5530	
1107,A1107,5535	
1108,A1108,5540	
1109,A1109,5545	
1110,A1110,5550	
1111,A1111,5555	
1112,A1112,5560	
1113,A1113,5565	
1114,A1114,5570	
1115,A1115,5575	
1116,A1116,5580	
1117,A1117,5585	
1118,A1118,5590	
1119,A1119,5595	
1120,A1120,5600	
1121,A1121,5605	
1122,A1122,5610	
1123,A1123,5615	
1124,A1124,5620	
1125,A1125,5625	
1126,A1126,5630	
1127,A1127,5635	
1128,A1128,5640	
1129,A1129,5645	
1130,A1130,5650	
1131,A1131,5655	
1132,A1132,5660	
1133,A1133,5665	
1134,A1134,5670	
1135,A1135,5675	
1136,A1136,5680	
1137,A1137,5685	
1138,A1138,5690	
1139,A1139,5695	
1140,A1140,5700	
1141,A1141,5705	
1142,A1142,5710	
1143,A1143,5715	
1144,A1144,5720	
1145,A1145,5725	
1146,A1146,5730	
1147,A1147,5735	
1148,A1148,5740	
1149,A1149,5745	
1150,A1150,5750	
1151,A1151,5755	
1152,A1152,5760	
1153,A1153,5765	
1154,A1154,5770	
1155,A1155,5775	
1156,A1156,5780	
1157,A1157,5785	
1158,A1158,5790	
1159,A1159,5795	
1160,A1160,5800	
1161,A1161,5805	
1162,A1162,5810	
1163,A1163,5815	
1164,A1164,5820	
1165,A1165,5825	
1166,A1166,5830	
1167,A1167,5835	
1168,A1168,5840	
1169,A1169,5845	
1170,A1170,5850	
1171,A1171,5855	
1172,A1172,5860	
1173,A1173,5865	
1174,A1174,5870	
1175,A1175,5875	
1176,A1176,5880	
1177,A1177,5885	
1178,A1178,5890	
1179,A1179,5895	
1180,A1180,5900	
1181,A1181,5905	
1182,A1182,5910	
1183,A1183,5915	
1184,A1184,5920	
1185,A1185,5925	
1186,A1186,5930	
1187,A1187,5935	
1188,A1188,5940	
1189,A1189,5945	
1190,A1190,5950	
1191,A1191,5955	
1192,A1192,5960	
1193,A1193,5965	
1194,A1194,5970	
1195,A1195,5975	
1196,A1196,5980	
1197,A1197,5985	
1198,A1198,5990	
1199,A1199,5995	
1200,A1200,6000	
1201,A1201,6005	
1202,A1202,6010	
1203,A1203,6015	
1204,A1204,6020	
1205,A1205,6025	
1206,A1206,6030	
1207,A1207,6035	
1208,A1208,6040	
1209,A1209,6045	
1210,A1210,6050	
1211,A1211,6055	
1212,A1212,6060	
1213,A1213,6065	
1214,A1214,6070	
1215,A1215,6075	
1216,A1216,6080	
1217,A1217,6085	
1218,A1218,6090	
1219,A1219,6095	
1220,A1220,6100	
1221,A1221,6105	
1222,A1222,6110	
1223,A1223,6115	
1224,A1224,6120	
1225,A1225,6125	
1226,A1226,6130	
1227,A1227,6135	
1228,A1228,6140	
1229,A1229,6145	
1230,A1230,6150	
1231,A1231,6155	
1232,A1232,6160	
1233,A1233,6165	
1234,A1234,6170	
1235,A1235,6175	
1236,A1236,6180	
1237,A1237,6185	
1238,A1238,6190	
1239,A1239,6195	
1240,A1240,6200	
1241,A1241,6205	
1242,A1242,6210	
1243,A1243,6215	
1244,A1244,6220	
1245,A1245,6225	
1246,A1246,6230	
1247,A1247,6235	
1248,A1248,6240	
1249,A1249,6245	
1250,A1250,6250	
1251,A1251,6255	
1252,A1252,6260	
1253,A1253,6265	
1254,A1254,6270	
1255,A1255,6275	
1256,A1256,6280	
1257,A1257,6285	
1258,A1258,6290	
1259,A1259,6295	
1260,A1260,6300	
1261,A1261,6305	
1262,A1262,6310	
1263,A1263,6315	
1264,A1264,6320	
1265,A1265,6325	
1266,A1266,6330	
1267,A1267,6335	
1268,A1268,6340	
1269,A1269,6345	
1270,A1270,6350	
1271,A1271,6355	
1272,A1272,6360	
1273,A1273,6365	
1274,A1274,6370	
1275,A1275,6375	
1276,A1276,6380	
1277,A1277,6385	
1278,A1278,6390	
1279,A1279,6395	
1280,A1280,6400	
1281,A1281,6405	
1282,A1282,6410	
1283,A1283,6415	
1284,A1284,6420	
1285,A1285,6425	
1286,A1286,6430	
1287,A1287,6435	
1288,A1288,6440	
1289,A1289,6445	
1290,A1290,6450	
1291,A1291,6455	
1292,A1292,6460	
1293,A1293,6465	
1294,A1294,6470	
1295,A1295,6475	
1296,A1296,6480	
1297,A1297,6485	
1298,A1298,6490	
1299,A1299,6495	
1300,A1300,6500	
1301,A1301,6505	
1302,A1302,6510	
1303,A1303,6515	
1304,A1304,6520	
1305,A1305,6525	
1306,A1306,6530	
1307,A1307,6535	
1308,A1308,6540	
1309,A1309,6545	
1310,A1310,6550	
1311,A1311,6555	
1312,A1312,6560	
1313,A1313,6565	
1314,A1314,6570	
1315,A1315,6575	
1316,A1316,6580	
1317,A1317,6585	
1318,A1318,6590	
1319,A1319,6595	
1320,A1320,6600	
1321,A1321,6605	
1322,A1322,6610	
1323,A1323,6615	
1324,A1324,6620	
1325,A1325,6625	
1326,A1326,6630	
1327,A1327,6635	
1328,A1328,6640	
1329,A1329,6645	
1330,A1330,6650	
1331,A1331,6655	
1332,A1332,6660	
1333,A1333,6665	
1334,A1334,6670	
1335,A1335,6675	
1336,A1336,6680	
1337,A1337,6685	
1338,A1338,6690	
1339,A1339,6695	
1340,A1340,6700	
1341,A1341,6705	
1342,A1342,6710	
1343,A1343,6715	
1344,A1344,6720	
1345,A1345,6725	
1346,A1346,6730	
1347,A1347,6735	
1348,A1348,6740	
1349,A1349,6745	
1350,A1350,6750	
1351,A1351,6755	
1352,A1352,6760	
1353,A1353,6765	
1354,A1354,6770	
1355,A1355,6775	
1356,A1356,6780	
1357,A1357,6785	
1358,A1358,6790	
1359,A1359,6795	
1360,A1360,6800	
1361,A1361,6805	
1362,A1362,6810	
1363,A1363,6815	
1364,A1364,6820	
1365,A1365,6825	
1366,A1366,6830	
1367,A1367,6835	
1368,A1368,6840	
1369,A1369,6845	
1370,A1370,6850	
1371,A1371,6855	
1372,A1372,6860	
1373,A1373,6865	
1374,A1374,6870	
1375,A1375,6875	
1376,A1376,6880	
1377,A1377,6885	
1378,A1378,6890	
1379,A1379,6895	
1380,A1380,6900	
1381,A1381,6905	
1382,A1382,6910	
1383,A1383,6915	
1384,A1384,6920	
1385,A1385,6925	
1386,A1386,6930	
1387,A1387,6935	
1388,A1388,6940	
1389,A1389,6945	
1390,A1390,6950	
1391,A1391,6955	
1392,A1392,6960	
1393,A1393,6965	
1394,A1394,6970	
1395,A1395,6975	
1396,A1396,6980	
1397,A1397,6985	
1398,A1398,6990	
1399,A1399,6995	
